Date,Open,High,Low,Close,Adj Close,Volume,MACD,MACD_signal,RSI,SMA_20,EMA_20,ADX
2014-05-21,21.565357208251953,21.667856216430664,21.50214385986328,21.653928756713867,19.110490798950195,196859600,0.5159380341200013,0.5232551119164318,71.24230948883921,21.149839401245117,20.945083685112422,36.970670787636585
2014-05-22,21.66428565979004,21.780357360839844,21.575000762939453,21.688213348388672,19.140756607055664,200760000,0.5126629640048606,0.5211366823341176,71.67815907551109,21.220375061035156,21.01585793875778,37.35314342507528
2014-05-23,21.6875,21.95464324951172,21.659643173217773,21.93321418762207,19.356966018676758,232209600,0.5237989393919023,0.5216691337456745,74.63648089782922,21.2957142829895,21.10322520055438,38.03976683513006
2014-05-27,21.99571418762207,22.352142333984375,21.986785888671875,22.343929290771484,19.719440460205078,348866000,0.5593180857225342,0.5291989241410464,78.6605462160252,21.3520357131958,21.22138749486077,39.302448819485406
2014-05-28,22.35785675048828,22.493928909301758,22.277856826782227,22.28607177734375,19.66838836669922,315481600,0.5761570672668554,0.5385905527662083,76.81175872039209,21.40860719680786,21.322785997954387,40.66348727344222
2014-05-29,22.423213958740234,22.745357513427734,22.42035675048828,22.692142486572266,20.026758193969727,376474000,0.6151772140304459,0.5539078850190557,80.30967564036028,21.48948221206665,21.45320090163228,42.23130838751846
2014-05-30,22.78499984741211,23.006071090698242,22.46071434020996,22.60714340209961,19.951745986938477,564020800,0.6319574337986253,0.5695177947749697,77.66857892002812,21.563625049591064,21.563100187391072,43.96070085143005
2014-06-02,22.641429901123047,22.672500610351562,22.23214340209961,22.451786041259766,19.814638137817383,369350800,0.6255093557289371,0.5807161069657631,72.9466029105015,21.628035831451417,21.647736935378568,44.51812840909734
2014-06-03,22.44499969482422,22.812143325805664,22.4375,22.769285202026367,20.09484100341797,292709200,0.6386566993454146,0.5923042254416935,76.13929553473258,21.693357276916505,21.754551056011692,45.224682330228745
2014-06-04,22.765714645385742,23.13892936706543,22.71821403503418,23.029285430908203,20.324298858642578,335482000,0.662419944661206,0.6063273692855959,78.38853334231631,21.78337507247925,21.87595432981136,46.276175752977416
2014-06-05,23.078571319580078,23.19178581237793,22.95035743713379,23.11964225769043,20.4040470123291,303805600,0.6806968786586403,0.6212012711602048,79.12499579290585,21.88162508010864,21.994400799133178,47.31182146654704
2014-06-06,23.21071434020996,23.259286880493164,23.016786575317383,23.05607032775879,20.347942352294922,349938400,0.6821879193896194,0.6333986008060878,77.13341452255929,21.984446430206297,22.095512182811806,48.35109277502041
2014-06-09,23.174999237060547,23.469999313354492,22.9375,23.424999237060547,20.673534393310547,301660000,0.7050121187739791,0.647721304399666,80.24154530244088,22.110089206695555,22.22212999750216,49.54817181072689
2014-06-10,23.6825008392334,23.762500762939453,23.392499923706055,23.5625,20.794883728027344,251108000,0.7258287219589015,0.6633427879115131,81.26372738782062,22.229589176177978,22.349784283454337,50.94124013470771
2014-06-11,23.532499313354492,23.690000534057617,23.36750030517578,23.46500015258789,20.708839416503906,182724000,0.7260887084559897,0.6758919720204084,78.17536182443028,22.342553520202635,22.455995318609915,52.11055588184268
2014-06-12,23.510000228881836,23.530000686645508,22.975000381469727,23.072500228881836,20.36244773864746,218996000,0.686707351159999,0.6780550478483265,67.11713057363225,22.435696411132813,22.514710071969144,51.425309913810274
2014-06-13,23.049999237060547,23.110000610351562,22.719999313354492,22.81999969482422,20.139598846435547,218100000,0.6278847938532977,0.6680209970493207,61.12674916029023,22.525232124328614,22.54378527414582,49.83267337915192
2014-06-16,22.877500534057617,23.1875,22.862499237060547,23.049999237060547,20.34259033203125,142244000,0.5929909042460686,0.6530149784886703,64.25622011536363,22.610749912261962,22.591996127756744,48.50480622750724
2014-06-17,23.077499389648438,23.174999237060547,22.950000762939453,23.020000457763672,20.316112518310547,118904000,0.5565015906298711,0.6337123009169104,63.53774266795386,22.682124900817872,22.63275844490026,47.271786729551465
2014-06-18,23.0674991607666,23.072500228881836,22.837499618530273,23.045000076293945,20.338178634643555,134056000,0.5235654701508778,0.611682934763704,63.900002036397176,22.754535579681395,22.672019552652042,45.67855508013111
2014-06-19,23.072500228881836,23.075000762939453,22.834999084472656,22.96500015258789,20.26757049560547,142112000,0.4854124989939095,0.586428847609745,61.7845798920575,22.8200891494751,22.699922466931646,44.19912569138364
2014-06-20,22.962499618530273,23.137500762939453,22.725000381469727,22.727500915527344,20.057966232299805,403592000,0.4310429955698716,0.5553516772017704,55.8711295368569,22.87205352783203,22.70254898584552,42.36623567588301
2014-06-23,22.829999923706055,22.905000686645508,22.649999618530273,22.707500457763672,20.040313720703125,174776000,0.38193815727564484,0.5206689732165453,55.39033749695549,22.910767841339112,22.70302055459963,40.35611228348955
2014-06-24,22.6875,22.934999465942383,22.547500610351562,22.56999969482422,19.918962478637695,156144000,0.3281444121978154,0.4821640610127993,52.07269397778539,22.922071361541747,22.690351901287684,38.07476329184608
2014-06-25,22.552499771118164,22.674999237060547,22.412500381469727,22.59000015258789,19.936614990234375,147476000,0.2838542562781221,0.4425021000658639,52.51818863248133,22.937267780303955,22.680794591887704,35.4354815992184
2014-06-26,22.592500686645508,22.762500762939453,22.450000762939453,22.725000381469727,20.05575942993164,130516000,0.2566884343569349,0.40533936692407807,55.52336946554321,22.938910675048827,22.68500466708599,33.30143718154681
2014-06-27,22.704999923706055,23.0,22.6924991607666,22.9950008392334,20.29404640197754,256116000,0.2540179444755353,0.3750750824343695,60.859045180942985,22.95830354690552,22.71452811205241,32.10160105980378
2014-06-30,23.024999618530273,23.4325008392334,23.022499084472656,23.232500076293945,20.50364875793457,197929200,0.2679766970180104,0.3536554053510977,64.85320698116875,22.997339248657227,22.76385877531351,32.091939447048695
2014-07-01,23.3799991607666,23.517499923706055,23.282499313354492,23.3799991607666,20.63382339477539,152892000,0.28762548484234784,0.34044942124934774,67.09873570178686,23.02787494659424,22.82253881202333,32.2662527719594
2014-07-02,23.467500686645508,23.514999389648438,23.272499084472656,23.3700008392334,20.625003814697266,113860000,0.29894446407138986,0.33214842981375614,66.78724228013057,23.0449107170105,22.874678052710003,32.38241271862746
2014-07-03,23.417499542236328,23.524999618530273,23.299999237060547,23.50749969482422,20.746347427368164,91567200,0.31537440534843597,0.3287936249206921,68.92382065903064,23.064303588867187,22.934946780530403,32.514337395949205
2014-07-07,23.53499984741211,23.997499465942383,23.524999618530273,23.99250030517578,21.174381256103516,225872000,0.36334236352404403,0.33570337264136246,75.026507206581,23.11112508773804,23.035666163829962,33.604140441785646
2014-07-08,24.0674991607666,24.200000762939453,23.479999542236328,23.837499618530273,21.037588119506836,260888000,0.38441871628222657,0.3454464413695353,70.27665038590295,23.131750106811523,23.112031254753802,34.93985863741119
2014-07-09,23.860000610351562,23.987499237060547,23.690000534057617,23.84749984741211,21.04641342163086,145744000,0.39734842725676245,0.3558268385469807,70.40682262892005,23.146000099182128,23.182075882626023,36.18016839049206
2014-07-10,23.440000534057617,23.887500762939453,23.3799991607666,23.760000228881836,20.96919059753418,158744000,0.39597032893802364,0.3638555366251893,67.61650119017793,23.160750102996825,23.237116296555147,35.87945551727089
2014-07-11,23.84000015258789,23.97249984741211,23.71500015258789,23.80500030517578,21.008901596069336,136072000,0.3939678895728562,0.3698780072147227,68.31204654665885,23.197375106811524,23.29120048785235,35.78452218435185
2014-07-14,23.96500015258789,24.22249984741211,23.912500381469727,24.112499237060547,21.280284881591797,171240000,0.4124391935872751,0.3783902444892332,72.63699143204364,23.26200008392334,23.369419416348368,36.19775770916294
2014-07-15,24.200000762939453,24.212499618530273,23.75749969482422,23.829999923706055,21.030961990356445,181911600,0.3996752934610335,0.38264725428359325,63.99540205212433,23.301000118255615,23.41328422657291,35.90573732827283
2014-07-16,24.24250030517578,24.274999618530273,23.684999465942383,23.69499969482422,20.911823272705078,213585200,0.3743511335828238,0.38098803014343935,60.30326032791786,23.33475008010864,23.440114271168273,35.327281156199874
2014-07-17,23.75749969482422,23.81999969482422,23.142499923706055,23.272499084472656,20.538944244384766,229192000,0.31654040540424333,0.36809850519560017,50.48623152534463,23.346125030517577,23.424150920054405,32.892484790516875
2014-07-18,23.405000686645508,23.684999465942383,23.2549991607666,23.607500076293945,20.8346004486084,199952000,0.2943635276272296,0.3533515096819261,56.529077980796195,23.37825002670288,23.441612744458173,30.63160245095409
2014-07-21,23.747499465942383,23.75,23.43000030517578,23.485000610351562,20.72648811340332,156316000,0.26386187365123703,0.33545358247578827,53.93684573568969,23.41612501144409,23.445744922162305,28.73025615446712
2014-07-22,23.670000076293945,23.72249984741211,23.530000686645508,23.68000030517578,20.898590087890625,220788000,0.25251312469703535,0.3188654909200377,57.29402884012992,23.464750003814697,23.46805495863978,26.964720307729216
2014-07-23,23.854999542236328,24.469999313354492,23.792499542236328,24.297500610351562,21.443557739257812,371672000,0.29000329587574925,0.31309305191118,65.79547559905733,23.551125049591064,23.54704978261233,27.193116710579886
2014-07-24,24.260000228881836,24.329999923706055,24.104999542236328,24.25749969482422,21.40825080871582,182916000,0.3128801000235484,0.3130504615336537,64.89426151591631,23.63450002670288,23.614711679013464,27.405199084655504
2014-07-25,24.212499618530273,24.459999084472656,24.15999984741211,24.417499542236328,21.549457550048828,173876000,0.3400014574824901,0.318440660723421,66.85016589487361,23.71912498474121,23.69116766598707,27.861957347267897
2014-07-28,24.454999923706055,24.809999465942383,24.387500762939453,24.7549991607666,21.847320556640625,221272000,0.38429877027487436,0.3316122826337117,70.57437153944835,23.807124900817872,23.79248495120417,28.906501260782935
2014-07-29,24.832500457763672,24.860000610351562,24.5625,24.594999313354492,21.70611572265625,172572000,0.4018616483639583,0.345662155779761,66.74604647543893,23.8752498626709,23.86891489045658,29.95772058917728
2014-07-30,24.610000610351562,24.674999237060547,24.417499542236328,24.537500381469727,21.655363082885742,132040000,0.40645530872939517,0.35782078636968784,65.37361960947536,23.933124923706053,23.9325896991245,30.336821270925366
2014-07-31,24.290000915527344,24.362499237060547,23.832500457763672,23.899999618530273,21.092742919921875,227372000,0.35456759933700965,0.3571701489631522,52.48742831743661,23.9596248626709,23.92948588192505,28.738875738638733
2014-08-01,23.725000381469727,24.155000686645508,23.702499389648438,24.032499313354492,21.209688186645508,194044000,0.32044395539063686,0.34982491024864915,54.49512818440145,23.98587484359741,23.93929668491833,26.899750721235417
2014-08-04,24.092500686645508,24.145000457763672,23.792499542236328,23.897499084472656,21.090534210205078,159832000,0.2792878747196781,0.3357175031428549,52.08039669203403,23.981124782562254,23.93531596106636,25.191991776503762
2014-08-05,23.84000015258789,23.920000076293945,23.59000015258789,23.780000686645508,20.986845016479492,223732000,0.23448722280357615,0.3154714470749992,50.00359733707923,23.97824983596802,23.920524030169137,23.744181609694234
2014-08-06,23.6875,23.8700008392334,23.677499771118164,23.739999771118164,20.951539993286133,154232000,0.19352382165568827,0.291081921991137,49.28308599576362,23.97287483215332,23.903331243592852,22.39978645479967
2014-08-07,23.732500076293945,23.987499237060547,23.524999618530273,23.6200008392334,20.94931983947754,186844000,0.14965202480365036,0.2627959425536397,47.09094198025894,23.965874862670898,23.876347395558618,21.578528671707264
2014-08-08,23.565000534057617,23.704999923706055,23.31999969482422,23.684999465942383,21.006967544555664,167460000,0.11875917384731594,0.23398858881237494,48.429039878611704,23.959874820709228,23.858123783214214,21.34700510550964
2014-08-11,23.8174991607666,24.020000457763672,23.709999084472656,23.997499465942383,21.284137725830078,146340000,0.11813076727073124,0.2108170245040462,54.40011008282736,23.95412483215332,23.871397657759754,20.106426933940206
2014-08-12,24.010000228881836,24.219999313354492,23.90250015258789,23.99250030517578,21.279705047607422,135180000,0.11589341291429989,0.19183230218609695,54.29181391788704,23.962249851226808,23.882931243227947,18.95501133449748
2014-08-13,24.037500381469727,24.309999465942383,24.010000228881836,24.309999465942383,21.561302185058594,127664000,0.13814734568292764,0.1810953108854631,59.76951943681838,23.992999839782716,23.92360440729599,18.13133423563471
2014-08-14,24.332500457763672,24.392499923706055,24.200000762939453,24.375,21.618955612182617,112464000,0.1591936621565857,0.17671498113968762,60.80512181659196,24.048124885559083,23.96659446374399,17.592188568669602
2014-08-15,24.475000381469727,24.547500610351562,24.21500015258789,24.4950008392334,21.72538185119629,195804000,0.1834414851769992,0.17806028194714993,62.713404011806205,24.092499923706054,24.01691888045727,17.50413037100707
2014-08-18,24.622499465942383,24.842500686645508,24.4950008392334,24.790000915527344,21.987028121948242,190288000,0.2238813356788114,0.18722449269348224,66.97071156386811,24.157749938964844,24.090545740940133,18.120879178419656
2014-08-19,24.852500915527344,25.170000076293945,24.829999923706055,25.13249969482422,22.29080581665039,277596000,0.2803354649255212,0.20584668713989002,71.09689367337772,24.230374908447267,24.189779450833857,19.3406088211743
2014-08-20,25.110000610351562,25.272499084472656,24.987499237060547,25.142499923706055,22.29967498779297,210796000,0.3221689409706343,0.22911113790603888,71.20998431578664,24.27262487411499,24.28051473396454,20.656956385919766
2014-08-21,25.142499923706055,25.235000610351562,25.02750015258789,25.145000457763672,22.301889419555664,133912000,0.3514724882701721,0.2535834079788655,71.24028652015744,24.316999912261963,24.362846707659696,21.879279124611987
2014-08-22,25.072500228881836,25.36750030517578,25.047500610351562,25.329999923706055,22.465974807739258,176736000,0.38518351562252917,0.2799034295075983,73.46547131375868,24.36262493133545,24.454956537759347,23.263967962764127
2014-08-25,25.447500228881836,25.542499542236328,25.31999969482422,25.385000228881836,22.514759063720703,161080000,0.4115932221875731,0.30624138804359324,74.10689496454242,24.39412498474121,24.543532127390062,24.860130925938147
2014-08-26,25.354999542236328,25.375,25.21500015258789,25.22249984741211,22.370630264282227,132608000,0.4146310732858218,0.32791932509203897,68.81410085781424,24.425500011444093,24.608195719773114,25.867772840774215
2014-08-27,25.2549991607666,25.642499923706055,25.174999237060547,25.532499313354492,22.64557647705078,209476000,0.4370153177452565,0.3497385236226825,72.80448667244656,24.47524995803833,24.69622463344753,27.288415363634126
2014-08-28,25.397499084472656,25.69499969482422,25.389999389648438,25.5625,22.672182083129883,273840000,0.4519658168376708,0.37018398226568017,73.16238158432317,24.558374977111818,24.778727049309673,28.69659085102864
2014-08-29,25.71500015258789,25.725000381469727,25.549999237060547,25.625,22.727615356445312,178380000,0.463514318213921,0.3888500494553283,73.9320413647024,24.638000011444092,24.85932447318494,30.05695330426527
2014-09-02,25.764999389648438,25.934999465942383,25.68000030517578,25.825000762939453,22.90500831604004,214256000,0.48323455174075036,0.4077269499124127,76.27663424495779,24.734375095367433,24.95129364363775,31.675101867964095
2014-09-03,25.774999618530273,25.799999237060547,24.645000457763672,24.735000610351562,21.938251495361328,501684000,0.40622635157110665,0.4074268302441515,49.922993266625085,24.782125091552736,24.930694307134303,29.518865961428467
2014-09-04,24.712499618530273,25.022499084472656,24.447500228881836,24.530000686645508,21.75642967224121,342872000,0.32490966121011766,0.39092339643734475,46.65796657778784,24.8216251373291,24.892533009944895,27.771564853495224
2014-09-05,24.700000762939453,24.84749984741211,24.577499389648438,24.74250030517578,21.944896697998047,233828000,0.27444886583899475,0.36762849031767475,50.28742259443094,24.87775011062622,24.878244180919264,26.149070967557215
2014-09-08,24.825000762939453,24.827499389648438,24.512500762939453,24.59000015258789,21.809648513793945,185426800,0.21962117791057167,0.33802702783625416,47.775127599555844,24.923000144958497,24.850792368697228,24.80537730040105
2014-09-09,24.770000457763672,25.770000457763672,24.03499984741211,24.497499465942383,21.72760009765625,759385200,0.16678323455435518,0.3037782691798744,46.265304577264956,24.948000144958495,24.817145425577717,24.600932857799304
2014-09-10,24.502500534057617,25.27750015258789,24.440000534057617,25.25,22.39501953125,403478400,0.18351385447582658,0.27972538623906484,57.91675407308075,25.010875129699706,24.85836967076079,24.41109158966911
2014-09-11,25.102500915527344,25.360000610351562,24.905000686645508,25.357500076293945,22.49036407470703,249412400,0.2031060687115307,0.264401522733558,59.27528600790911,25.063250160217287,24.905905899859185,24.38505235355469
2014-09-12,25.302499771118164,25.547500610351562,25.270000457763672,25.415000915527344,22.541364669799805,250504400,0.22072845657052653,0.2556669095009517,60.018762007689816,25.115250205993654,24.954391139446628,24.696548128209347
2014-09-15,25.702499389648438,25.762500762939453,25.360000610351562,25.407499313354492,22.53470802307129,245266000,0.23142132829161355,0.2508177932590841,59.86521266238256,25.160875129699708,24.997544298866423,25.34706037791488
2014-09-16,24.950000762939453,25.315000534057617,24.72249984741211,25.21500015258789,22.363971710205078,267632400,0.22180559583767234,0.24501535377480174,55.91221014618534,25.182125091552734,25.01825438017323,24.1851142768701
2014-09-17,25.3174991607666,25.450000762939453,25.147499084472656,25.395000457763672,22.523622512817383,243706000,0.2261032019252447,0.24123292340489033,58.66100043393124,25.19525012969971,25.054134958991366,23.368763800530246
2014-09-18,25.482500076293945,25.587499618530273,25.389999389648438,25.447500228881836,22.570194244384766,149197600,0.23108161348561396,0.23920266142103505,59.45501644571498,25.210500144958495,25.091598318028552,22.875373243248845
2014-09-19,25.572500228881836,25.587499618530273,25.125,25.239999771118164,22.38614845275879,283609600,0.2157959266131826,0.23452131445946456,54.96161599922546,25.215250110626222,25.105731789751374,21.743377432753903
2014-09-22,25.450000762939453,25.53499984741211,25.145000457763672,25.264999389648438,22.408327102661133,211153600,0.2033550198396128,0.2282880555354942,55.39896741827916,25.21200008392334,25.120900132598713,20.692238465865746
2014-09-23,25.149999618530273,25.735000610351562,25.135000228881836,25.65999984741211,22.758655548095703,253608800,0.22280044256124398,0.22719053294064415,61.72350532256963,25.225750064849855,25.172242962580942,20.155865023803322
2014-09-24,25.540000915527344,25.712499618530273,25.299999237060547,25.4375,22.56131362915039,240687200,0.21774714840359266,0.22530185603323385,56.83458062530114,25.23650007247925,25.19750553757323,19.657803970459643
2014-09-25,25.127500534057617,25.177499771118164,24.43000030517578,24.467500686645508,21.701000213623047,400368000,0.13392770321586056,0.2070270254697592,41.42859822147923,25.183250141143798,25.127981266056306,19.336270752698006
2014-09-26,24.63249969482422,25.1875,24.600000381469727,25.1875,22.339584350585938,249482000,0.12416679875556369,0.1904549801269201,51.859713542046194,25.164500141143797,25.133649716908085,19.012288593876104
2014-09-29,24.662500381469727,25.110000610351562,24.657499313354492,25.02750015258789,22.197677612304688,199065200,0.10234083964119733,0.17283215202977556,49.739785094091026,25.134625148773193,25.123540234591875,18.711448017827195
2014-09-30,25.202499389648438,25.385000228881836,25.13249969482422,25.1875,22.339584350585938,221056400,0.09683797244040804,0.15763331611190207,51.859074223176115,25.10275011062622,25.12963164082122,17.696515467203604
2014-10-01,25.147499084472656,25.172500610351562,24.674999237060547,24.795000076293945,21.991464614868164,205965200,0.06011250738699658,0.13812915436692097,46.661192484778226,25.10575008392334,25.0977619680091,17.698567577682116
2014-10-02,24.8174991607666,25.05500030517578,24.510000228881836,24.975000381469727,22.151111602783203,191031200,0.04501295076501677,0.11950591364654013,49.17701584068442,25.12800006866455,25.086070388338683,18.0003869151754
2014-10-03,24.860000610351562,25.052499771118164,24.760000228881836,24.905000686645508,22.089033126831055,173878400,0.027085824471051012,0.1010218958114423,48.22441405625708,25.136125087738037,25.068825654844094,18.280647728562023
2014-10-06,24.987499237060547,25.162500381469727,24.854999542236328,24.905000686645508,22.089033126831055,148204800,0.012731684788072073,0.08336385360676826,48.224414056257075,25.15187511444092,25.05322327692042,18.210295769048724
2014-10-07,24.857500076293945,25.030000686645508,24.6825008392334,24.6875,21.896120071411133,168376800,-0.01601000859667323,0.06348908116607996,45.07778438368796,25.1613751411438,25.018392488642284,18.50086542950714
2014-10-08,24.690000534057617,25.27750015258789,24.577499389648438,25.200000762939453,22.350677490234375,229618800,0.0025372726451671213,0.05129871946189739,52.879762259550446,25.15887517929077,25.035688514765823,18.026868906438903
2014-10-09,25.385000228881836,25.594999313354492,25.15250015258789,25.2549991607666,22.399456024169922,309506000,0.021427040138291886,0.04532438359717629,53.64084587759515,25.153750133514404,25.056575242956374,16.745616497032938
2014-10-10,25.172500610351562,25.50749969482422,25.075000762939453,25.1825008392334,22.33514976501465,265326400,0.03019919084235667,0.04229934504621237,52.43847742838471,25.142125129699707,25.06856815688752,15.748040070481972
2014-10-13,25.332500457763672,25.44499969482422,24.952499389648438,24.952499389648438,22.131160736083984,214333600,0.01838011418101715,0.03751549887317333,48.70827813322188,25.119375133514403,25.057513988579036,15.126065482940307
2014-10-14,25.09749984741211,25.1299991607666,24.642499923706055,24.6875,21.896120071411133,254754400,-0.012228858607443271,0.027566627377050006,44.75779987167006,25.09300012588501,25.02227456109532,15.256967835420282
2014-10-15,24.49250030517578,24.787500381469727,23.795000076293945,24.385000228881836,21.62782859802246,403734400,-0.06020192320489315,0.010012917260661372,40.699867928350606,25.04250011444092,24.961581767551177,16.79638522042746
2014-10-16,23.887500762939453,24.43000030517578,23.852500915527344,24.065000534057617,21.34400177001953,288618000,-0.12262863695577053,-0.016515393582625007,36.889650439562615,24.973375129699708,24.876193078647027,18.225844220791267
2014-10-17,24.375,24.75,24.202499389648438,24.417499542236328,21.656646728515625,272718800,-0.14202139907732203,-0.041616594681564416,43.19796942941321,24.932250118255617,24.832507979941248,18.627224239574804
2014-10-20,24.579999923706055,24.989999771118164,24.55500030517578,24.940000534057617,22.120071411132812,310069200,-0.11391569029134274,-0.05607641380352008,51.01419699460289,24.916000175476075,24.84274536604757,18.371033666162585
2014-10-21,25.7549991607666,25.7549991607666,25.3174991607666,25.61750030517578,22.720970153808594,378495600,-0.03655179778815665,-0.052171490600447394,58.90969328705762,24.91387519836426,24.916531550726447,17.596448921802665
2014-10-22,25.709999084472656,26.02750015258789,25.649999618530273,25.747499465942383,22.83626937866211,273052400,0.034847786630628264,-0.03476763515423226,60.234143455581666,24.929375171661377,24.995671352175584,17.33946555987899
